book_id,author_id,book_genre,user_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1686,119,8,6414,675,8,28,2008,36,6
2125,219,5,9060,178,10,28,2011,23,7
1183,105,2,9085,547,9,6,2000,193,6
1728,15,6,10682,175,7,46,2018,95,5
1192,97,6,2490,623,5,43,2018,54,5
1964,411,2,12508,411,3,14,2008,71,5
2208,104,9,5367,219,2,17,2015,59,1
1955,321,7,7353,482,9,46,2016,95,2
2728,429,1,7671,365,3,2,2013,111,5
2518,84,4,1593,229,10,49,2010,36,6
1878,32,10,15312,544,5,4,2015,102,4
1083,399,9,27395,159,6,27,2020,22,1
2007,330,7,9886,191,10,26,2014,32,2
1623,366,5,5703,695,2,44,2005,93,2
711,392,10,27557,693,4,37,2020,168,3
880,272,6,129,408,10,7,2002,131,7
1862,80,8,22597,159,5,7,2015,87,6
2532,5,10,29258,699,9,37,2018,106,7
1227,79,4,23148,648,7,24,2002,4,2
2208,35,5,13363,335,10,12,2019,36,1
2451,244,6,18730,162,2,1,2002,107,2
2529,391,10,14479,386,9,34,2016,126,1
2779,113,10,28688,101,10,37,2015,170,5
2563,246,1,21785,460,1,2,2002,178,5
1902,352,3,18570,108,4,27,2013,56,2
1221,195,4,24696,628,10,18,2010,172,3
594,357,5,8021,301,6,39,2003,162,6
459,9,6,23927,249,9,3,2018,3,1
1477,116,4,4880,80,9,28,2000,189,4
2009,165,6,13170,396,3,27,2007,112,3
2463,45,5,14231,372,8,16,2020,133,2
857,331,3,24290,461,6,39,2009,154,5
122,373,4,9889,262,9,13,2000,43,5
739,13,6,10114,642,7,42,2013,149,7
1549,215,8,20083,430,8,40,2014,39,2
736,295,1,8707,457,3,24,2013,46,4
1010,19,4,4207,201,9,30,2015,92,2
2822,208,9,13213,688,2,12,2000,160,6
2234,376,8,17135,672,1,42,2004,39,4
2304,309,6,31,377,5,29,2006,103,2
1719,107,4,23724,238,3,19,2005,180,5
2524,112,5,29110,398,2,25,2002,188,1
656,181,1,7167,197,9,14,2001,177,3
2578,148,9,14677,607,5,1,2004,35,7
1294,5,5,12408,663,9,47,2003,5,7
2552,173,7,16332,661,8,12,2012,6,5
382,324,8,5953,314,9,35,2002,55,7
115,272,3,14833,165,4,45,2016,134,7
60,385,1,16677,221,9,16,2010,170,6
2660,289,4,15805,240,2,36,2008,14,2
149,263,4,20786,208,2,16,2011,145,6
1887,320,6,5238,304,1,12,2000,23,7
2481,208,2,1422,520,7,19,2018,2,3
2303,145,8,11797,348,5,5,2015,56,1
1390,325,6,8789,635,9,33,2006,119,1
2846,152,3,17940,431,4,22,2019,49,6
2942,178,6,9219,517,7,5,2021,165,6
607,324,4,19087,405,2,39,2020,30,2
1922,336,10,24048,194,10,26,2014,95,6
2560,52,7,26325,114,10,18,2021,32,4
127,273,9,22371,300,10,28,2013,39,1
1590,313,6,751,263,5,19,2003,101,1
1159,281,6,10553,271,4,20,2008,159,1
1008,429,7,26559,684,3,25,2007,129,5
513,79,5,4079,668,7,14,2020,39,6
1667,324,5,6169,545,8,4,2000,12,6
1367,294,5,11337,354,9,1,2018,97,4
2554,268,8,22505,122,3,22,2003,74,6
1715,340,9,21234,658,7,12,2009,151,3
2872,283,5,762,503,4,10,2002,100,1
1308,17,9,11328,310,7,25,2012,71,3
485,131,7,7947,258,9,17,2004,12,3
245,258,2,29156,233,8,19,2002,185,1
1107,375,6,5145,642,4,4,2000,189,6
2550,413,7,10014,145,4,29,2020,114,3
552,60,4,23852,162,7,38,2004,25,3
1374,441,2,9012,609,6,10,2002,6,5
289,149,5,3111,577,10,40,2010,191,6
1248,412,2,15050,276,6,17,2006,180,3
1787,261,1,21583,613,9,20,2009,71,2
1782,21,4,14635,397,4,45,2013,45,2
153,336,6,7656,441,4,40,2012,118,2
1179,57,4,9987,397,10,49,2002,104,7
2805,160,4,527,286,6,6,2003,161,2
1856,362,6,15328,416,7,2,2014,9,7
179,162,5,6019,111,3,39,2004,87,5
794,168,9,27578,682,10,50,2008,34,4
186,407,10,23587,200,5,37,2005,148,7
196,311,3,9067,172,7,11,2019,69,6
1834,275,7,27979,231,5,43,2012,157,4
530,287,7,10233,118,5,41,2012,39,7
46,167,5,22767,400,10,17,2003,72,6
1964,81,3,1502,322,7,16,2006,60,2
378,96,2,10263,669,9,30,2003,131,2
2305,74,4,768,606,5,35,2007,117,2
1061,115,2,21327,236,3,30,2006,86,4
738,8,5,19763,667,9,49,2017,80,2
2883,123,10,1847,531,1,44,2007,76,7
1158,256,2,11232,322,9,33,2011,92,1
1441,206,6,15851,251,5,1,2012,100,5
2704,6,3,5753,192,1,32,2021,44,6
439,111,3,12194,416,5,23,2021,114,7
2452,228,2,22070,271,10,16,2002,159,7
160,445,10,7218,360,5,17,2002,63,3
1320,106,1,19671,607,5,27,2013,184,7
291,215,5,28881,464,9,11,2006,65,1
428,134,9,27784,248,9,41,2006,13,1
1513,229,7,2774,100,9,43,2003,96,1
2148,135,7,24667,513,1,1,2018,57,5
2545,234,2,13786,573,9,30,2003,52,4
1092,323,9,10575,94,6,48,2014,128,6
1698,445,5,18000,477,9,26,2008,136,5
1312,325,5,704,420,1,38,2017,53,5
2536,15,2,29157,579,6,3,2001,84,5
1884,286,1,26885,674,9,47,2019,99,3
584,261,9,19960,175,9,3,2016,103,4
2720,337,7,4487,174,6,5,2020,21,5
2417,408,3,16524,180,5,27,2019,5,3
70,292,2,23,653,9,11,2021,92,2
2256,322,8,20245,630,4,48,2008,151,1
1224,427,8,13511,597,9,33,2014,164,7
1414,131,5,29607,444,2,24,2020,9,6
2292,37,9,12653,403,8,43,2004,97,7
1412,223,8,17996,690,4,37,2010,166,7
751,313,10,23117,391,6,47,2007,120,3
934,285,8,22492,544,5,17,2002,129,4
2134,48,4,11522,129,3,11,2019,15,1
615,89,6,18435,616,6,2,2000,197,6
2522,42,1,6453,434,5,15,2014,151,7
1596,412,9,22741,397,10,45,2007,160,3
190,52,10,25104,642,1,36,2021,82,7
1611,409,5,6023,357,3,22,2011,34,2
1490,428,3,29770,611,5,48,2015,56,3
1830,437,9,17011,232,3,48,2008,48,1
1323,123,7,19555,479,2,42,2020,106,4
2274,306,2,16977,448,5,40,2010,195,4
2038,121,4,4303,417,8,44,2004,53,4
2914,19,5,28065,333,5,47,2009,26,4
2231,387,6,6279,304,3,46,2019,83,7
2503,140,2,19037,339,9,36,2007,123,2
2414,60,3,3932,543,10,48,2002,102,4
2137,235,2,19668,205,8,28,2021,47,5
1000,60,9,24313,306,8,49,2000,67,3
2978,375,8,10521,474,2,47,2009,47,1
2665,218,10,2699,220,9,32,2006,168,3
2242,80,4,5595,424,2,32,2008,106,2
1636,108,6,25096,507,8,50,2017,155,3
1856,57,6,21018,319,7,32,2019,176,5
1335,307,1,9632,303,1,41,2000,68,6
1361,185,5,24662,518,4,11,2004,76,6
2102,336,10,962,627,2,10,2011,89,2
1618,6,1,18512,354,7,8,2019,72,2
2921,82,8,4620,271,8,37,2019,90,3
2843,289,1,6547,421,6,24,2020,123,5
2427,180,7,8365,268,10,5,2000,6,6
1365,271,1,11480,338,8,28,2016,55,3
2480,29,6,527,193,6,47,2017,140,1
1276,281,8,24518,97,3,36,2002,27,5
689,6,10,18416,84,8,28,2019,140,1
181,254,9,7775,384,6,1,2007,89,2
2280,13,1,10361,426,7,27,2018,22,4
372,400,6,25771,274,4,3,2018,175,5
1859,169,2,16229,328,4,40,2007,114,2
576,350,5,8158,546,7,29,2010,168,7
2087,29,3,16625,445,4,16,2014,23,5
1952,430,7,11978,536,3,29,2005,182,2
105,264,8,17215,491,9,22,2013,70,2
115,276,7,1513,623,8,19,2015,141,1
1337,126,9,481,180,4,44,2021,49,7
1620,27,8,29294,88,5,28,2005,171,1
2744,94,3,19913,88,6,31,2008,9,6
1673,135,8,28866,204,2,27,2013,111,6
2499,255,3,9520,415,5,38,2004,124,3
2082,228,1,4131,522,8,49,2020,163,2
922,441,1,29726,428,9,50,2017,9,2
2202,106,5,28402,389,3,3,2014,52,3
2724,3,5,12239,416,4,18,2013,169,1
1825,259,1,22347,509,6,25,2001,189,6
665,296,7,1553,263,5,32,2011,53,2
326,290,8,2628,239,9,35,2013,177,3
1013,352,1,12194,233,4,21,2020,85,2
1329,143,4,20123,225,5,44,2002,82,3
885,174,6,21274,537,5,38,2014,40,7
38,85,9,1425,300,6,16,2009,176,6
634,188,5,16046,337,1,50,2016,102,4
1,39,9,23959,306,1,50,2008,45,7
2643,240,1,18384,254,6,15,2001,52,6
2084,242,10,22070,176,9,28,2019,174,7
811,291,2,7850,91,10,48,2017,153,7
156,24,2,14741,209,2,28,2012,159,2
872,198,5,10238,653,9,42,2019,7,4
2432,327,1,10046,142,8,9,2017,163,1
684,136,4,27110,349,1,16,2000,176,3
1491,106,5,10410,256,4,6,2018,95,2
603,4,4,14454,292,1,22,2006,92,3
2569,263,9,21672,524,10,40,2006,140,7
2209,6,9,22671,419,7,16,2009,7,2
773,98,9,10866,624,7,46,2001,18,5
2580,293,9,9250,204,8,7,2011,8,1
632,194,5,10295,130,8,48,2000,27,5
2366,403,9,29782,169,1,13,2021,175,4
2783,153,4,3415,625,10,11,2006,186,2
270,230,7,3267,487,6,38,2015,184,4
813,230,4,10107,223,6,42,2000,46,4
2634,239,5,29041,469,9,2,2014,8,5
1626,178,8,5268,81,4,11,2012,95,6
2604,57,5,21235,356,10,50,2021,130,7
2495,397,9,25269,170,4,40,2018,2,7
2559,233,10,15750,427,9,34,2004,147,5
2545,283,8,13193,408,2,30,2019,43,3
2926,351,1,11926,622,9,36,2009,21,1
451,8,7,27920,390,1,48,2001,178,4
1337,92,2,1709,694,4,34,2018,113,3
2017,106,3,9125,570,10,40,2016,36,4
663,130,8,26583,478,3,18,2015,172,5
1802,128,10,22095,283,5,10,2012,166,2
854,186,1,9936,453,5,9,2016,47,7
643,211,5,26300,586,10,46,2016,192,6
783,356,6,7085,626,10,20,2014,164,4
376,217,1,9783,204,2,42,2004,51,1
752,381,5,12211,168,3,17,2009,151,1
1406,160,3,6633,556,1,49,2000,130,7
209,159,2,6444,684,9,40,2017,94,5
436,121,9,21477,395,6,2,2016,160,6
2756,399,7,12183,646,2,32,2006,155,6
1919,163,5,11167,133,6,31,2003,160,6
15,355,6,8842,103,4,39,2013,14,4
715,181,7,24303,146,9,41,2020,28,4
2938,134,3,12772,573,1,28,2018,152,5
887,369,5,13888,589,4,49,2011,165,4
1578,370,5,16576,424,10,46,2017,12,2
2986,263,2,3942,123,9,9,2010,167,6
888,237,8,3215,166,1,28,2007,100,2
1199,348,2,10906,114,2,29,2013,68,7
619,41,8,1364,365,1,21,2020,180,4
480,70,2,8056,575,3,37,2003,141,2
203,374,8,17144,145,6,12,2008,12,7
1074,307,9,9708,430,7,13,2004,25,2
1576,133,6,12157,634,8,50,2021,159,1
796,89,3,9862,401,1,32,2018,100,7
1737,162,1,16160,227,8,21,2012,74,2
2793,179,3,28506,330,10,50,2001,177,4
1433,13,2,10758,307,7,4,2020,112,6
2446,221,6,23859,260,8,3,2019,100,2
996,30,9,10515,586,5,15,2005,73,1
1398,204,8,27845,642,5,37,2012,188,1
623,137,3,24391,141,1,18,2019,76,2
657,46,9,2543,577,9,7,2021,181,3
2431,225,7,29992,80,10,30,2018,31,7
798,340,6,3998,290,5,10,2001,26,1
714,405,10,12717,365,1,50,2012,115,5
2292,246,10,728,424,6,49,2015,48,5
1411,324,7,14914,700,2,29,2013,185,6
2072,153,6,4330,326,10,8,2003,58,2
2212,145,8,15324,223,9,14,2021,50,3
2902,332,5,21311,385,6,29,2014,23,2
191,381,3,20726,602,2,2,2017,76,7
1034,69,9,10062,108,5,5,2011,158,2
73,310,10,13019,279,6,22,2008,44,6
1014,261,5,11642,198,6,9,2009,159,7
2630,282,7,5039,169,2,7,2010,98,1
2747,306,1,20755,401,9,27,2009,12,5
1691,415,8,11657,201,4,13,2014,22,4
709,195,6,21075,155,6,11,2005,62,2
132,177,10,1957,635,10,15,2010,171,1
2951,83,6,25596,376,6,15,2018,24,4
361,23,2,27473,578,2,33,2009,103,6
2002,157,1,8151,404,7,26,2006,49,3
1607,83,5,25672,652,8,39,2010,62,2
184,74,6,8162,414,4,23,2015,158,1
2827,331,2,26341,537,4,18,2017,60,7
2689,223,6,2051,191,3,33,2010,54,5
686,120,2,29514,284,8,30,2015,159,7
681,21,8,10456,124,4,13,2004,108,5
997,15,7,8228,663,7,29,2015,177,1
467,368,3,13292,557,1,42,2002,18,7
1341,175,9,1162,206,2,9,2011,125,3
259,44,1,21886,151,2,17,2009,147,6
590,396,1,29048,491,10,23,2005,194,1
1861,89,8,397,564,9,5,2008,112,5
1974,390,2,16991,273,3,17,2006,118,1
83,199,6,26264,524,6,31,2013,186,2
1799,305,10,24211,215,2,25,2009,21,7
2283,121,7,8835,565,7,45,2001,9,2
1278,389,4,19532,282,7,43,2008,69,7
1868,434,4,18471,296,4,28,2017,46,6
1195,105,9,29078,663,5,18,2019,163,1
2275,290,8,23702,401,9,30,2017,178,2
1263,153,8,16862,461,7,23,2016,142,1
2180,40,10,6737,245,5,49,2006,15,7
1467,197,5,14229,467,6,18,2007,89,6
456,264,7,20309,509,10,38,2004,12,5
1435,383,5,26730,378,4,28,2015,179,7
925,140,2,22287,116,2,38,2015,198,2
2757,109,10,7153,541,9,46,2014,200,6
2724,140,10,2583,666,8,45,2008,110,1
2756,163,6,3828,125,5,42,2012,65,5
1858,110,7,17512,508,5,41,2008,1,7
2951,216,10,27483,211,6,21,2005,186,1
131,388,4,7760,102,2,5,2019,138,1
669,116,3,18763,96,6,49,2005,78,5
1005,435,1,23493,400,1,14,2018,11,2
1214,129,7,8813,459,6,6,2013,39,1
2436,195,4,20269,455,5,48,2001,130,5
1281,63,6,3661,412,10,13,2001,35,6
531,272,4,17969,352,6,44,2004,47,4
457,351,7,5018,76,10,44,2017,106,5
814,49,4,2323,252,9,3,2007,8,3
1672,291,8,13146,114,9,43,2008,92,3
1021,25,3,16540,86,10,46,2019,20,1
2000,368,4,2067,395,7,47,2000,30,7
72,228,9,16101,562,7,20,2004,154,3
2329,145,1,17778,208,10,38,2004,178,2
2597,439,6,2478,594,3,36,2006,8,7
183,127,7,5510,361,8,36,2007,129,7
481,267,9,23109,365,10,18,2018,126,7
1789,282,1,13330,221,2,10,2021,152,4
1844,285,10,14471,667,1,40,2007,38,3
2852,99,8,3526,557,1,1,2000,159,2
1010,81,7,3276,229,2,40,2007,112,7
1064,188,1,20942,517,6,50,2020,117,1
2337,189,2,9459,682,1,42,2021,43,6
515,351,8,16875,295,7,38,2011,23,3
420,232,6,13488,244,10,6,2020,149,4
1286,305,8,16529,165,2,19,2007,187,1
2840,401,7,29730,437,10,39,2014,197,4
2925,314,1,18827,162,5,43,2012,160,1
2561,115,6,279,211,4,50,2010,200,4
1381,199,7,22301,541,1,50,2008,37,4
2613,114,10,16050,199,2,6,2001,45,6
612,35,9,19756,348,1,48,2018,6,4
1613,199,2,18356,651,5,45,2019,188,7
358,364,5,24343,255,5,37,2002,182,7
1683,67,10,8024,284,3,39,2019,80,1
1689,152,6,6739,179,1,22,2004,152,5
348,362,7,27406,491,3,24,2018,9,6
1653,222,3,10978,463,4,8,2011,194,4
2473,12,3,20383,513,4,46,2017,108,7
1817,382,2,12375,236,7,2,2021,193,7
564,351,7,15171,210,6,50,2021,175,2
286,358,4,412,297,7,34,2002,95,7
1597,366,5,11978,461,1,47,2012,163,2
1453,201,4,1682,92,1,1,2008,130,4
1162,27,8,24976,556,2,31,2015,47,6
85,276,3,23782,499,9,33,2019,58,4
1154,313,5,2947,417,8,9,2003,42,7
1561,218,3,12538,248,8,28,2000,86,3
976,297,1,4826,525,8,1,2000,81,6
604,282,1,21262,698,1,3,2021,33,1
1930,254,6,26683,386,3,35,2019,61,2
2971,65,2,15560,460,2,20,2006,86,6
2727,71,2,25233,334,5,4,2010,184,1
2236,320,5,2340,106,3,29,2020,148,7
1665,396,2,24462,385,5,30,2014,103,6
446,250,8,25047,330,5,30,2014,189,4
427,376,6,22787,449,8,8,2002,98,3
2237,163,4,12390,167,2,50,2015,124,3
1594,336,8,3601,623,4,11,2000,28,2
1324,33,2,7230,398,8,28,2021,150,2
924,90,10,20051,591,7,47,2017,102,6
925,20,7,8840,564,1,19,2015,195,6
459,153,1,2312,175,9,14,2000,164,1
1886,107,10,1010,362,7,9,2012,117,4
568,271,7,6106,669,6,11,2002,98,6
1847,330,10,7694,693,5,31,2016,49,3
989,101,5,10878,162,4,41,2009,128,4
2543,47,10,14422,319,4,31,2011,156,3
2242,406,7,15556,85,8,25,2006,58,1
338,135,1,12800,125,3,2,2016,101,4
1168,20,8,17774,169,2,17,2016,135,6
769,126,5,29450,573,9,50,2014,83,1
782,413,1,5833,282,3,5,2018,59,4
992,332,4,22929,401,4,43,2010,153,7
2359,119,4,14057,492,2,2,2017,67,4
2085,34,1,6561,252,10,3,2008,166,7
2824,402,7,18666,603,8,13,2005,197,3
264,364,1,3823,415,9,39,2016,178,2
497,52,4,18383,430,10,47,2016,146,3
2933,17,1,248,599,5,2,2015,1,6
2438,39,8,25094,310,10,11,2013,128,6
1067,429,3,16837,219,10,42,2001,161,4
2736,227,4,2213,262,8,20,2001,173,1
235,128,8,15384,323,9,12,2019,143,1
1965,390,1,5604,262,9,9,2019,48,7
407,364,4,7286,426,8,37,2020,2,6
709,263,3,13383,243,10,10,2010,117,3
1084,177,10,22245,573,10,44,2001,100,3
2828,406,5,17154,639,9,1,2013,189,1
462,405,9,5024,260,5,29,2005,2,2
2467,140,9,21240,356,7,20,2005,44,4
361,29,9,14686,517,8,6,2001,58,1
1232,349,2,3435,162,7,6,2015,161,4
1512,196,4,15758,655,5,31,2005,63,5
1929,127,5,15573,213,8,41,2012,53,6
12,338,4,26377,149,1,36,2019,62,4
2072,376,3,19891,251,2,50,2015,185,2
1600,184,5,3140,104,1,34,2004,20,2
125,382,6,15304,276,3,40,2018,160,7
1759,147,3,7232,534,5,14,2004,129,1
2911,57,6,16159,605,1,11,2003,121,2
2528,64,8,29598,129,1,40,2007,7,4
957,207,8,13095,654,10,9,2019,54,1
839,364,3,27543,588,5,45,2021,177,1
835,105,7,2179,648,10,23,2008,133,2
2729,389,1,9188,615,3,20,2018,74,4
2013,322,10,19755,675,10,30,2005,2,3
2831,323,7,29676,682,9,30,2001,13,3
2364,215,7,6545,243,8,19,2020,196,6
850,409,1,18726,647,2,25,2017,119,2
127,444,3,4663,186,5,33,2010,189,1
801,239,1,15034,668,7,33,2007,22,4
463,363,1,11586,87,6,1,2000,171,7
1328,263,8,12104,311,8,27,2005,99,6
2580,218,7,9786,384,6,45,2019,175,2
425,375,7,27381,372,8,6,2000,90,6
2954,7,6,22072,556,5,37,2017,35,2
14,188,9,17609,581,10,33,2020,20,7
1408,49,3,6802,106,8,9,2002,180,7
923,4,4,14201,99,6,30,2012,134,4
2313,157,3,25050,98,9,9,2002,128,7
1128,96,9,9697,615,8,30,2021,107,5
1483,86,1,24407,493,8,29,2010,9,5
2376,285,6,20080,133,3,28,2005,114,5
1457,302,1,15115,304,5,4,2014,185,1
2277,347,3,20884,347,2,36,2020,39,6
1198,139,3,22270,193,3,2,2001,138,7
161,447,3,26171,433,5,12,2021,194,3
2265,59,6,24628,174,10,40,2020,93,1
1968,366,1,11222,649,9,29,2006,175,1
1025,382,6,13100,300,4,17,2021,119,5
1591,4,8,12540,309,3,29,2021,61,1
976,31,10,7300,561,9,25,2006,195,3
121,33,8,15717,522,8,24,2021,79,3
1496,84,2,26383,323,8,18,2000,179,3
1964,8,7,10971,180,8,31,2002,116,7
2660,139,1,8570,481,3,37,2000,30,7
564,339,5,5818,540,5,3,2002,33,7
840,265,3,2788,634,1,24,2009,153,1
1200,344,5,8198,685,1,48,2002,10,2
1083,148,6,13053,610,3,8,2020,181,2
1558,143,5,23297,220,4,16,2018,134,4
278,5,5,17585,200,4,37,2009,196,6
2622,89,2,29892,632,9,5,2007,178,3
879,433,1,13350,150,7,3,2010,192,4
2067,26,9,3166,384,1,16,2014,90,7
804,24,2,20595,656,2,47,2005,49,3
2496,88,2,18413,256,3,49,2019,179,6
1524,441,3,25067,305,3,23,2004,200,7
2724,59,1,12858,620,8,5,2020,166,5
1225,245,4,29979,581,9,50,2003,88,5
1521,250,7,13879,367,6,8,2014,199,5
1664,308,2,15486,679,6,29,2012,161,7
2511,255,2,11685,255,10,9,2018,28,7
132,44,5,26146,171,6,44,2001,166,7
2962,293,9,555,249,8,31,2010,49,2
2658,84,10,13374,101,6,17,2011,169,6
982,357,7,5308,472,9,37,2011,170,3
1861,348,1,6965,249,5,20,2017,99,7
58,254,7,26527,375,9,18,2004,89,5
2302,98,5,7775,640,10,2,2010,148,1
2958,135,9,11612,167,6,22,2013,166,6
2257,109,2,11138,331,2,11,2020,145,4
2603,423,10,5906,534,4,48,2009,28,7
421,2,2,9645,179,6,7,2019,143,2
1910,193,8,11083,518,1,19,2005,1,2
2936,90,7,29116,333,4,22,2009,84,2
92,270,3,9558,458,9,10,2016,154,5
1953,222,7,22532,316,4,21,2019,80,2
2890,371,1,9823,623,1,27,2001,10,5
668,291,10,791,435,5,49,2014,181,1
916,260,1,10375,369,2,4,2014,88,3
477,73,4,26389,79,5,13,2021,143,3
1165,45,2,19759,203,1,26,2018,168,4
1992,11,7,29196,614,9,48,2010,150,4
125,297,8,4669,429,4,45,2020,193,4
498,103,7,24693,262,8,31,2009,198,7
2021,68,6,6124,572,9,2,2008,7,5
1776,252,3,20252,639,9,30,2012,161,3
1108,373,2,4868,286,9,41,2013,85,5
1090,294,6,9369,458,10,24,2017,3,7
1300,227,10,20048,558,5,6,2013,103,1
1203,93,1,5609,686,9,43,2009,30,4
428,411,7,5471,521,8,31,2002,18,7
1630,239,6,27437,149,5,20,2000,131,7
444,21,2,24023,654,6,50,2018,111,3
2113,131,6,9167,611,8,32,2003,77,6
1311,201,9,2868,531,1,3,2015,187,5
2613,231,9,182,369,2,50,2012,148,2
814,362,4,14101,387,3,49,2014,108,2
2646,325,5,18445,205,2,25,2014,81,3
1480,320,10,26662,365,9,46,2013,50,2
1241,376,1,3665,627,8,26,2011,165,6
2292,232,5,10922,368,5,43,2008,143,2
1693,92,4,8819,76,4,3,2012,107,2
2530,202,5,12407,244,3,47,2014,123,7
443,29,4,1951,480,9,44,2004,141,1
1451,147,2,19180,677,5,29,2020,26,6
904,88,1,7889,306,3,33,2006,76,5
229,355,8,22785,550,2,28,2004,148,5
278,288,9,16045,502,9,14,2010,43,1
2906,171,10,2427,478,4,44,2013,59,3
1293,318,9,4462,636,8,14,2004,1,7
2002,249,7,22904,281,1,10,2015,149,6
233,306,6,962,149,8,24,2002,139,4
1890,435,9,11244,381,1,39,2019,113,3
1251,56,3,28728,218,2,2,2004,59,7
1761,358,1,6182,696,6,11,2002,92,4
864,86,9,4338,201,1,48,2014,174,7
2953,271,7,18216,153,10,35,2008,200,7
2177,370,2,26874,268,8,5,2005,36,1
2208,79,1,7392,439,8,34,2006,20,1
2135,383,10,3745,100,2,5,2016,126,5
1592,387,2,5924,112,8,11,2001,174,3
527,42,4,23718,378,6,41,2010,196,6
2113,285,8,7426,477,1,32,2011,86,5
2614,194,9,24227,535,10,49,2013,69,5
227,189,5,11035,621,9,13,2017,129,3
1136,436,8,21272,244,6,34,2006,131,7
2995,237,2,22796,104,1,23,2002,131,5
1917,51,4,24497,485,10,45,2021,70,2
1850,226,10,20347,525,2,33,2007,188,7
773,285,3,11957,623,10,11,2008,12,7
976,401,10,8133,130,7,13,2012,188,1
322,2,7,9405,106,7,42,2019,5,6
1016,406,7,13308,168,7,48,2008,12,7
2455,93,1,6072,614,3,20,2009,92,4
2714,424,6,8240,156,10,21,2011,118,2
1434,232,5,18983,535,2,28,2009,55,7
1970,361,3,4238,567,4,39,2012,21,2
2684,124,1,28030,609,5,44,2019,9,3
316,362,4,8930,521,5,44,2015,144,1
2309,280,5,18863,319,7,30,2012,111,4
2313,404,9,13835,500,7,8,2001,87,4
1349,96,4,18884,627,2,32,2013,130,3
1874,274,2,24212,485,6,2,2020,184,7
2152,54,9,12679,412,4,1,2002,168,2
2915,221,8,1548,278,2,43,2019,146,4
2286,65,1,28692,656,1,36,2004,131,5
269,253,10,25198,215,1,47,2011,17,6
2911,122,7,9918,174,7,27,2000,2,4
121,81,3,25362,176,10,11,2006,98,6
1834,122,7,20472,154,8,36,2010,114,7
1781,97,3,3210,675,1,17,2014,67,1
469,115,1,4,680,8,16,2013,63,6
130,262,5,124,304,6,25,2016,29,7
1497,176,9,16653,486,1,26,2006,43,2
473,216,10,8087,590,7,47,2021,102,2
2185,394,3,29757,642,8,21,2017,189,7
427,43,3,21343,276,5,38,2014,12,7
1259,308,4,28380,301,4,35,2004,93,1
1121,331,6,20584,683,4,39,2014,160,4
1158,407,10,6804,695,7,40,2006,53,5
1048,218,6,255,498,2,14,2006,42,7
1886,62,6,13654,247,1,36,2009,190,7
126,340,7,22216,317,2,40,2008,24,3
202,93,5,8598,107,8,10,2020,96,2
1820,224,5,3939,199,8,9,2001,12,5
290,106,6,28826,625,10,41,2009,51,4
849,200,5,20657,191,2,29,2004,190,4
1972,255,10,3300,513,8,43,2018,197,1
2847,428,4,26005,419,7,19,2010,159,4
459,162,6,17102,484,10,49,2011,156,6
298,306,5,24230,206,4,25,2015,112,3
221,223,6,2564,120,8,21,2011,58,7
2020,269,2,6531,556,2,32,2002,78,3
967,54,1,22828,547,8,12,2014,104,3
919,299,1,11938,245,7,16,2013,179,6
2029,169,3,29585,700,10,7,2018,178,6
252,220,6,29142,537,1,47,2011,53,2
1560,276,3,9554,437,3,47,2007,138,7
205,328,2,14841,297,9,34,2017,111,4
936,163,8,23886,549,4,6,2004,147,1
1263,224,5,7457,343,3,47,2004,71,7
979,404,2,23956,367,10,25,2001,108,6
2549,104,4,15784,383,1,46,2018,193,1
1306,424,7,4963,690,10,13,2002,27,7
2808,393,10,16001,450,7,28,2001,180,5
2527,429,1,24184,107,8,49,2010,160,1
1358,67,3,16196,198,9,45,2016,178,2
2821,47,7,17977,593,10,33,2011,105,4
1971,376,6,27571,538,6,29,2014,150,7
1950,133,4,2411,551,7,4,2010,190,5
1571,291,7,5335,532,2,19,2017,195,1
471,108,5,18344,86,5,24,2008,71,5
1511,232,9,18541,337,1,39,2005,94,2
2263,352,7,26002,565,5,25,2021,65,1
861,305,3,8533,127,1,19,2015,21,3
1084,356,9,1462,311,9,25,2009,119,6
1207,251,1,19052,320,1,4,2011,135,5
793,147,4,15875,680,8,7,2010,120,5
1345,394,1,20885,621,3,19,2002,53,5
1686,350,4,652,504,6,40,2020,109,6
2977,243,3,19870,235,1,24,2000,85,1
2248,139,4,29234,437,5,12,2012,37,7
366,351,3,5621,284,3,39,2013,163,7
948,244,6,9339,426,5,31,2000,62,1
2628,62,1,10925,251,2,34,2010,30,7
644,338,8,5947,524,4,5,2014,152,2
663,165,2,22690,459,4,8,2020,118,1
2738,150,1,5626,594,2,42,2014,78,2
826,4,5,21522,320,8,2,2004,5,3
676,296,2,303,533,6,43,2002,62,2
1895,245,1,19419,427,5,30,2012,98,1
274,39,9,11707,246,1,11,2000,89,2
417,194,8,24803,133,4,23,2020,94,7
406,35,6,15893,329,5,29,2001,151,3
1859,431,4,22061,343,3,10,2004,25,4
2931,87,8,27843,240,7,48,2008,15,2
375,44,2,21603,665,10,49,2011,97,3
467,136,4,1704,208,3,29,2020,123,2
2700,446,8,27151,290,3,25,2009,183,5
1957,142,3,8784,684,8,47,2005,10,7
2526,356,3,7962,308,1,20,2006,8,6
1093,48,4,21519,213,9,31,2007,43,6
1735,242,7,27828,623,1,45,2001,190,2
218,383,1,9599,351,1,49,2018,58,6
2000,405,6,16905,346,9,39,2014,110,3
